fam;a1;a2;a3;a4;a5;a6;a7;a8;a9;a10;a11;a12;a13;a14;a15;a16;a17;a18;a19;a20;a21;a22;a23;a24;a25;a26;a27;a28;a29;a30;a31;a32;a33;a34;a35;a36;a37;a38;a39;teacher
id-325;0,4;0,8;0,6;0,29;-0,2;-1;-1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;5
id-328;0,4;0,6;0,01;0,11;-0,3;-0,78;-0,5;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-329;0,6;0,8;-0,15;0,11;-0,45;-0,78;-0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-333;0,6;0,6;0,13;0,11;-0,3;-0,78;-0,5;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-334;0,6;0,6;0,25;0,29;-0,25;-1;-1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-335;0,6;0,8;0,14;0,29;-0,25;-0,56;-0,5;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-338;0,4;0,6;0;0,11;-0,35;-0,78;-0,5;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-339;0,4;0,8;0,08;0,11;-0,35;0,33;0,5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-343;0,4;0,6;0,22;0,16;-0,25;-1;-1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-344;0,6;0,6;0,3;0,24;-0,35;-0,56;-0,5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-348;0,4;0,4;0,54;0,2;-0,25;-1;-1;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-350;0,4;0,6;-0,16;0,02;-0,35;-0,78;-0,5;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-353;0,4;0,4;0,29;0,2;-0,25;1,22;0;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
id-356;0,4;0,6;-0,14;0,07;-0,35;-0,78;-0,5;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;5
id-357;0,4;0,8;0,63;0,29;-0,3;-0,56;-0,5;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-359;0,4;0,6;-0,06;0,02;-0,35;-0,78;-0,5;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5
id-360;0,4;0,6;0,03;0,11;-0,3;-1;-1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-361;0,4;0,6;0,02;0,02;-0,4;-0,78;-0,5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-362;0,4;0,6;0,03;0,11;-0,35;-0,78;-1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-364;0,4;0,8;0,05;0,11;-0,25;-0,78;-0,5;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-366;0,2;0,6;0,38;0,16;-0,35;-0,33;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5
id-370;0,4;0,6;0,16;0,11;-0,35;1;1,5;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-371;0,6;0,8;-0,08;0,11;-0,35;-0,78;-1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
id-372;0,6;0,8;0,48;0,24;-0,2;-0,78;-0,5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-374;0,8;0,8;0,2;0,29;-0,3;-0,78;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-377;0,6;0,8;0,04;0,16;-0,3;-1;-1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-378;0,4;0,6;0,07;0,11;-0,3;-0,78;-0,5;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-379;0,6;0,6;0,36;0,24;-0,2;-1;-1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5
id-380;0,4;0,6;0;0,07;-0,35;-0,56;-0,5;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-383;0,8;0,8;0,44;0,2;-0,15;-1;-1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-384;0,4;0,4;-0,25;0,07;-0,45;-0,56;-0,5;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-385;0,4;0,6;0,3;0,24;-0,3;-0,56;-0,5;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-386;0,8;1;0,08;0,07;-0,3;-0,78;-0,5;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-388;0,6;0,8;0,1;0,24;-0,25;-0,78;-0,5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-390;0,6;0,8;0,27;0,29;-0,25;-0,78;-1;1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-392;0,2;0,4;0,41;0,29;-0,25;-1;-1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-393;0,6;0,6;0,45;0,29;-0,3;-0,56;-0,5;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-398;0,4;0,6;0,44;0,2;-0,3;-1;-1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-402;0,6;0,8;0,28;0,33;-0,25;-1;-1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-403;0,4;0,6;0,32;0,2;-0,25;0,11;-0,5;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-404;0,4;0,6;0,23;0,16;-0,35;-0,56;-1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;5
id-406;0,6;0,6;0,4;0,2;-0,4;-1;-1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-407;0,6;0,8;0,05;0,2;-0,3;-0,56;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-409;0,6;0,6;0;0,11;-0,35;-0,78;-0,5;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-411;0,2;0,4;0,18;0,33;-0,4;-1;-1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
id-412;0,6;0,6;0,46;0,24;-0,2;-0,56;-0,5;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-413;0,6;0,8;0,28;0,11;-0,25;-0,33;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-414;0,6;0,8;0,25;0,33;-0,2;-0,33;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-415;0,4;0,4;-0,1;0,11;-0,35;-1;-1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-418;0,6;0,6;0,2;0,11;-0,35;-0,78;-0,5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-419;0,8;0,8;0,31;0,2;-0,3;-0,78;-1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-420;0,6;0,8;0,39;0,16;-0,3;-1;-1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-421;0,6;0,8;0,25;-0,02;-0,3;-1;-1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-422;0,4;0,4;-0,16;0,02;-0,25;-0,78;-1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-424;0,8;0,8;0,15;0,29;-0,4;-0,78;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-426;0,4;0,6;0,07;0,16;-0,4;-0,33;-1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-427;0,8;1;0,7;0,33;-0,2;-0,33;-0,5;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-429;0,4;0,8;-0,09;0,11;-0,4;-0,78;-0,5;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-431;0,4;0,8;-0,01;0,16;-0,35;-0,33;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-432;0,6;0,6;0,48;0,33;-0,2;-0,78;-1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5
id-436;0,4;0,6;0,18;0,2;-0,3;0,11;-0,5;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-437;0,6;0,8;0,05;0,11;-0,3;-0,56;-0,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-440;0,6;0,8;0,1;0,11;-0,4;-0,78;-0,5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-441;0,6;0,8;-0,05;0,16;-0,3;-1;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-444;0,4;0,6;-0,19;0,11;-0,45;-0,78;-0,5;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-445;0,4;0,6;0,03;0,11;-0,35;-1;-1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-450;0,2;0,6;0,15;0,11;-0,25;-1;-1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-451;0,4;0,6;0,3;0,2;-0,2;-1;-1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-453;0,6;0,8;0,23;0,2;-0,25;0,11;-0,5;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-454;0,6;0,8;0,38;0,33;-0,3;-0,78;-0,5;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-455;0,6;1;0,5;0,11;-0,25;-0,78;-0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-456;0,6;0,6;-0,05;0,07;-0,35;-0,56;-0,5;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-457;0,4;0,4;0,07;0,11;-0,3;-1;-1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-464;0,4;0,8;0,04;0,11;-0,3;-0,56;-1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5
id-465;0,6;0,6;0,03;0,07;-0,35;-1;-1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-468;0,2;0,4;0,2;0,2;-0,3;-0,56;-0,5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;5
id-471;0,4;0,6;0,24;0,2;-0,35;-1;-1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-472;0,6;0,8;0,74;0,29;-0,3;-0,78;-1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-473;0,6;0,8;0,2;0,16;-0,3;-0,56;-0,5;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;5
id-474;0,4;0,4;0,35;0,29;-0,25;-0,11;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-475;0,6;1;0,12;0,11;-0,3;-0,33;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-476;0,4;0,6;0,15;0,11;-0,35;-1;-1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-477;0,4;0,6;0,38;0,24;-0,3;-1;-1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-478;0,8;0,8;0,3;0,16;-0,35;-1;-1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;5
id-479;0,6;0,8;0,07;0,11;-0,35;-0,78;-1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-480;0,6;0,8;0,59;0,2;-0,2;-0,56;-0,5;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-481;0,6;0,8;0,25;0,38;-0,3;-0,56;-0,5;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;5
id-483;0,4;0,6;-0,23;0,02;-0,35;-1;-1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-484;0,4;0,6;0,01;0,2;-0,35;-0,11;-1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-488;0,2;0,6;0,34;0,29;-0,25;-0,33;-0,5;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
id-489;0,4;0,6;0;0,11;-0,35;-1;-1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-490;0,6;0,6;0,4;0,38;-0,4;-0,78;-0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-491;0,6;0,8;0,24;0,2;-0,35;-0,78;-1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-493;0,6;0,8;0,73;0,33;-0,2;-1;-1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-495;0,4;0,8;0,13;0,16;-0,35;-0,78;-1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
id-496;0,8;0,8;0,35;0,38;-0,3;-1;-1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-498;0,4;0,4;-0,06;0,07;-0,45;-0,78;-1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-501;0,4;0,8;0,14;0,11;-0,35;-0,78;-0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-504;0,6;0,8;0,48;0,2;-0,3;-1;-1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-505;0,6;0,8;0,15;0,24;-0,35;-0,56;-0,5;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;5
id-507;0,4;0,6;-0,21;0,07;-0,4;-0,56;-0,5;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-508;0,2;0,6;0,24;0,16;-0,3;-0,33;-0,5;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-509;0,6;0,8;0,42;0,24;-0,25;-0,56;-0,5;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;5
id-513;0,4;0,4;0,04;0,16;-0,4;-0,78;-0,5;0;0;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-515;0,4;0,4;0,15;0,2;-0,3;-1;-1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;5
id-519;0,4;0,6;0,34;0,11;-0,35;-1;-1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-520;0,8;1;0,3;0,2;-0,3;-0,78;-1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-522;0,4;0,6;0,22;0,2;-0,4;-0,33;-1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;5
id-523;0,6;0,6;0,3;0,38;-0,2;-0,56;-1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-526;0,2;0,6;0,75;0,38;-0,35;-1;-1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;5
id-527;0,4;0,4;-0,1;0,11;-0,3;-1;-1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
id-528;0,4;0,4;0,15;0,16;-0,35;-0,78;-0,5;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-529;0,4;0,8;0,05;0,11;-0,35;-0,78;-0,5;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-532;0,4;0,4;0,35;0,2;-0,35;-0,78;-0,5;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-533;0,2;0,6;0,31;0,16;-0,3;-1;-1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5
id-536;0,6;0,8;0,45;0,29;-0,15;-0,78;-1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-538;0,6;0,8;0,57;0,24;-0,2;-0,78;-0,5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-539;0,6;0,6;0;0,2;-0,3;-1;-1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-543;0,4;0,8;-0,04;0,16;-0,3;-0,78;-0,5;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-544;0,4;0,6;0,31;0,07;-0,25;-0,78;-0,5;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
id-546;0,2;0,8;0,55;0,29;-0,2;-0,33;-1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-547;0,6;0,6;0,07;0,16;-0,35;-0,78;-0,5;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;5
id-548;0,4;0,6;-0,19;-0,02;-0,4;-0,56;-0,5;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5
id-549;0,6;0,6;0,46;0,24;-0,25;-1;-1;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-550;0,4;0,6;0,49;0,29;-0,25;-0,33;-0,5;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-551;0,4;0,6;-0,01;0,11;-0,35;-1;-1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-552;0,4;0,6;0,29;0,11;-0,3;-0,78;-1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-553;0,6;0,8;0,13;0,16;-0,35;-0,78;-0,5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;5
id-554;0,6;0,8;0,07;0,16;-0,35;-0,78;-1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-555;0,4;0,6;0,3;0,16;-0,35;-0,56;-0,5;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-557;0,6;0,8;0,64;0,29;-0,15;-1;-1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5
id-560;0,6;0,8;-0,05;0,02;-0,3;-0,33;-0,5;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
id-562;0,6;0,6;-0,03;0,11;-0,5;-1;-1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5
id-563;0,2;0,4;0,35;0,2;-0,3;-0,56;-0,5;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-567;0,4;0,6;0,15;0,07;-0,3;-1;-1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;5
id-568;0,2;0,6;0,41;0,2;-0,25;-0,78;-0,5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-569;0,2;0,6;0,23;0,24;-0,3;-1;-1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;5
id-570;0,6;0,8;0,17;0,11;-0,4;-1;-1;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
id-575;0,4;0,6;0,32;0,24;-0,3;-0,56;-0,5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
